,TP9,AF7,AF8,TP10,Right AUX,timestamps
424,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.280
425,156.250,180.664,-846.680,-456.543,0.000,1713320977.284
426,-1000.000,-1000.000,-44.434,999.512,0.000,1713320977.288
427,-9.277,-257.812,-355.957,345.215,0.000,1713320977.292
428,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.295
429,509.766,625.488,-1000.000,-927.734,0.000,1713320977.299
430,-1000.000,-1000.000,-200.195,611.328,0.000,1713320977.303
431,-293.457,-356.934,-146.973,830.078,0.000,1713320977.307
432,999.512,999.512,-1000.000,-713.379,0.000,1713320977.312
433,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.316
434,-465.332,-314.453,-507.324,-100.586,0.000,1713320977.319
435,-567.871,-860.840,-90.820,999.512,0.000,1713320977.323
436,939.941,694.824,-849.121,-35.645,0.000,1713320977.327
437,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.331
438,66.406,149.414,-678.223,-229.004,0.000,1713320977.334
439,-916.992,-1000.000,53.223,999.512,0.000,1713320977.338
440,499.512,72.266,-512.695,242.188,0.000,1713320977.342
441,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.346
442,188.477,267.578,-908.203,-587.402,0.000,1713320977.349
443,-1000.000,-1000.000,-97.168,999.512,0.000,1713320977.353
444,-156.250,-279.297,-319.336,458.496,0.000,1713320977.361
445,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.365
446,644.531,771.484,-1000.000,-1000.000,0.000,1713320977.369
447,-978.027,-869.629,-265.625,381.348,0.000,1713320977.372
448,-304.688,-442.871,-84.473,988.281,0.000,1713320977.376
449,999.512,999.512,-979.004,-503.418,0.000,1713320977.380
450,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.383
451,-314.453,-173.340,-534.180,-177.734,0.000,1713320977.387
452,-657.715,-976.562,-19.531,999.512,0.000,1713320977.391
453,884.766,523.438,-765.625,90.820,0.000,1713320977.395
454,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.398
455,124.023,161.621,-735.352,-280.273,0.000,1713320977.402
456,-1000.000,-1000.000,36.621,999.512,0.000,1713320977.407
457,276.855,-58.105,-436.523,242.676,0.000,1713320977.411
458,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.415
459,291.016,388.184,-944.336,-707.031,0.000,1713320977.419
460,-1000.000,-1000.000,-82.520,921.875,0.000,1713320977.422
461,-241.211,-285.156,-243.652,580.566,0.000,1713320977.426
462,999.512,999.512,-1000.000,-959.473,0.000,1713320977.430
463,796.387,899.414,-1000.000,-1000.000,0.000,1713320977.434
464,-820.801,-695.312,-348.145,173.340,0.000,1713320977.437
465,-339.844,-570.312,-43.457,999.512,0.000,1713320977.441
466,999.512,950.195,-923.340,-294.434,0.000,1713320977.445
467,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.449
468,-196.777,-56.641,-556.641,-212.402,0.000,1713320977.454
469,-725.586,-1000.000,117.188,999.512,0.000,1713320977.458
470,811.523,405.273,-623.047,216.309,0.000,1713320977.462
471,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.465
472,149.414,173.340,-781.250,-458.008,0.000,1713320977.469
473,-1000.000,-1000.000,-11.230,999.512,0.000,1713320977.473
474,94.238,-188.965,-402.344,293.457,0.000,1713320977.477
475,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.480
476,403.809,510.254,-1000.000,-815.430,0.000,1713320977.484
477,-1000.000,-1000.000,-63.477,776.855,0.000,1713320977.488
478,-269.531,-291.992,-78.613,720.215,0.000,1713320977.492
479,999.512,999.512,-1000.000,-816.406,0.000,1713320977.495
480,920.898,990.723,-1000.000,-1000.000,0.000,1713320977.501
481,-657.227,-521.973,-390.625,-90.820,0.000,1713320977.505
482,-476.562,-748.535,-23.926,999.512,0.000,1713320977.509
483,987.793,817.871,-879.883,-133.789,0.000,1713320977.512
484,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.516
485,-72.754,85.938,-590.332,-214.355,0.000,1713320977.520
486,-805.176,-1000.000,188.965,999.512,0.000,1713320977.524
487,695.312,243.164,-501.953,244.141,0.000,1713320977.527
488,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.531
489,161.621,179.688,-820.312,-563.477,0.000,1713320977.535
490,-1000.000,-1000.000,50.781,999.512,0.000,1713320977.539
491,-45.898,-265.625,-305.664,385.742,0.000,1713320977.542
492,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.548
493,512.695,618.652,-1000.000,-1000.000,0.000,1713320977.551
494,-1000.000,-1000.000,-160.645,483.398,0.000,1713320977.555
495,-292.480,-333.496,-42.480,891.602,0.000,1713320977.559
496,999.512,999.512,-988.281,-655.273,0.000,1713320977.563
497,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.566
498,-460.449,-323.242,-406.738,-91.797,0.000,1713320977.570
499,-502.441,-771.484,132.812,999.512,0.000,1713320977.574
500,971.680,793.457,-767.578,2.441,0.000,1713320977.578
501,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.582
502,75.684,158.203,-662.109,-262.695,0.000,1713320977.585
503,-950.195,-1000.000,131.836,999.512,0.000,1713320977.589
504,458.496,40.527,-434.082,245.605,0.000,1713320977.594
505,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.598
506,173.340,264.160,-871.094,-660.645,0.000,1713320977.602
507,-1000.000,-1000.000,103.027,980.469,0.000,1713320977.606
508,-101.562,-279.785,-172.852,497.559,0.000,1713320977.609
509,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.613
510,630.371,754.395,-1000.000,-1000.000,0.000,1713320977.617
511,-982.910,-893.555,-208.496,228.027,0.000,1713320977.621
512,-303.711,-466.797,13.672,999.512,0.000,1713320977.624
513,999.512,993.164,-953.125,-477.051,0.000,1713320977.628
514,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.632
515,-315.430,-182.129,-467.285,-165.039,0.000,1713320977.636
516,-584.961,-882.324,232.422,999.512,0.000,1713320977.641
517,927.246,644.043,-623.047,141.602,0.000,1713320977.645
518,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.648
519,144.531,170.410,-704.590,-419.434,0.000,1713320977.652
520,-1000.000,-1000.000,131.836,999.512,0.000,1713320977.656
521,195.801,-117.676,-365.234,261.719,0.000,1713320977.660
522,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.663
523,289.062,395.996,-950.684,-755.371,0.000,1713320977.667
524,-1000.000,-1000.000,56.641,866.211,0.000,1713320977.671
525,-187.012,-284.668,-60.059,623.047,0.000,1713320977.675
526,999.512,999.512,-1000.000,-933.594,0.000,1713320977.678
527,790.039,898.438,-1000.000,-1000.000,0.000,1713320977.682
528,-813.477,-697.266,-226.562,116.211,0.000,1713320977.687
529,-325.684,-557.617,150.391,999.512,0.000,1713320977.691
530,999.512,954.590,-866.211,-240.234,0.000,1713320977.695
531,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.699
532,-193.359,-47.363,-528.320,-217.285,0.000,1713320977.702
533,-717.773,-1000.000,251.465,999.512,0.000,1713320977.706
534,817.871,424.805,-519.043,230.469,0.000,1713320977.710
535,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.714
536,144.531,170.410,-752.930,-469.727,0.000,1713320977.717
537,-1000.000,-1000.000,185.059,999.512,0.000,1713320977.721
538,127.441,-157.715,-257.324,293.457,0.000,1713320977.725
539,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.729
540,389.160,480.957,-993.164,-1000.000,0.000,1713320977.734
541,-1000.000,-1000.000,-9.277,466.797,0.000,1713320977.737
542,-274.414,-286.133,-16.602,791.504,0.000,1713320977.741
543,999.512,999.512,-1000.000,-789.551,0.000,1713320977.745
544,924.316,999.512,-1000.000,-1000.000,0.000,1713320977.749
545,-650.879,-513.672,-303.711,-71.777,0.000,1713320977.753
546,-417.969,-668.945,211.426,999.512,0.000,1713320977.756
547,999.512,889.160,-771.484,-77.637,0.000,1713320977.760
548,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.764
549,-75.684,82.031,-568.848,-225.098,0.000,1713320977.768
550,-774.902,-1000.000,315.430,999.512,0.000,1713320977.771
551,732.422,269.531,-394.531,243.652,0.000,1713320977.775
552,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.781
553,159.180,178.711,-800.781,-626.465,0.000,1713320977.785
554,-1000.000,-1000.000,195.801,999.512,0.000,1713320977.788
555,-16.113,-259.766,-177.246,414.551,0.000,1713320977.792
556,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.796
557,506.836,603.516,-1000.000,-1000.000,0.000,1713320977.800
558,-1000.000,-1000.000,-83.008,321.777,0.000,1713320977.803
559,-292.480,-345.215,44.434,935.059,0.000,1713320977.807
560,999.512,999.512,-965.820,-597.656,0.000,1713320977.811
561,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.815
562,-459.961,-321.777,-377.930,-145.020,0.000,1713320977.818
563,-520.996,-791.016,275.391,999.512,0.000,1713320977.822
564,962.402,772.949,-669.434,40.527,0.000,1713320977.828
565,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.832
566,67.871,149.414,-611.816,-270.020,0.000,1713320977.835
567,-920.898,-1000.000,320.312,999.512,0.000,1713320977.839
568,498.047,90.332,-316.895,245.605,0.000,1713320977.843
569,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.847
570,174.316,263.184,-865.723,-668.457,0.000,1713320977.850
571,-1000.000,-1000.000,242.676,975.586,0.000,1713320977.854
572,-76.172,-275.391,-21.484,513.672,0.000,1713320977.858
573,999.512,999.512,-1000.000,-985.352,0.000,1713320977.862
574,629.395,755.371,-1000.000,-1000.000,0.000,1713320977.865
575,-979.004,-890.137,-119.141,185.547,0.000,1713320977.869
576,-304.688,-451.172,157.227,999.512,0.000,1713320977.875
577,999.512,999.512,-909.668,-456.055,0.000,1713320977.878
578,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.882
579,-313.477,-178.223,-413.086,-190.430,0.000,1713320977.886
580,-623.047,-912.109,340.332,999.512,0.000,1713320977.890
581,904.297,608.398,-583.496,124.512,0.000,1713320977.893
582,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.897
583,130.371,165.039,-666.992,-394.043,0.000,1713320977.901
584,-1000.000,-1000.000,321.777,999.512,0.000,1713320977.905
585,257.812,-75.684,-230.469,256.348,0.000,1713320977.909
586,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.912
587,281.738,385.254,-928.711,-792.969,0.000,1713320977.916
588,-1000.000,-1000.000,194.824,819.824,0.000,1713320977.921
589,-175.781,-286.621,73.242,669.434,0.000,1713320977.925
590,999.512,999.512,-1000.000,-879.883,0.000,1713320977.929
591,773.438,877.930,-1000.000,-1000.000,0.000,1713320977.933
592,-835.938,-724.609,-172.363,14.160,0.000,1713320977.936
593,-370.605,-621.582,278.809,999.512,0.000,1713320977.940
594,999.512,923.828,-794.922,-191.406,0.000,1713320977.944
595,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.948
596,-186.035,-42.480,-501.953,-219.238,0.000,1713320977.952
597,-824.219,-1000.000,330.566,999.512,0.000,1713320977.955
598,708.984,264.648,-464.844,237.305,0.000,1713320977.959
599,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.963
600,141.602,173.828,-740.723,-516.113,0.000,1713320977.968
601,-1000.000,-1000.000,292.480,999.512,0.000,1713320977.972
602,113.770,-168.457,-155.762,327.148,0.000,1713320977.976
603,999.512,999.512,-1000.000,-1000.000,0.000,1713320977.980
604,393.555,485.840,-1000.000,-1000.000,0.000,1713320977.983
605,-1000.000,-1000.000,54.688,473.633,0.000,1713320977.987
606,-279.785,-286.133,93.750,836.914,0.000,1713320977.991
607,999.512,999.512,-989.746,-730.469,0.000,1713320977.995
608,923.340,999.512,-1000.000,-1000.000,0.000,1713320977.998
609,-652.832,-510.254,-243.652,-86.914,0.000,1713320978.002
610,-398.926,-653.809,372.559,999.512,0.000,1713320978.006
611,999.512,902.344,-691.895,-37.598,0.000,1713320978.010
612,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.015
613,-55.176,95.703,-553.223,-239.746,0.000,1713320978.019
614,-879.883,-1000.000,382.324,999.512,0.000,1713320978.022
615,610.352,149.414,-335.449,245.117,0.000,1713320978.026
616,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.030
617,153.809,183.105,-811.523,-619.141,0.000,1713320978.034
618,-1000.000,-1000.000,277.344,999.512,0.000,1713320978.038
619,-1.953,-251.953,-62.012,450.684,0.000,1713320978.041
620,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.045
621,501.465,598.633,-1000.000,-1000.000,0.000,1713320978.049
622,-1000.000,-1000.000,24.414,290.527,0.000,1713320978.053
623,-292.480,-339.355,209.961,985.840,0.000,1713320978.057
624,999.512,999.512,-917.480,-517.090,0.000,1713320978.062
625,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.065
626,-470.215,-328.125,-323.730,-185.547,0.000,1713320978.069
627,-544.434,-806.641,419.434,999.512,0.000,1713320978.073
628,952.148,759.766,-581.543,92.773,0.000,1713320978.077
629,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.080
630,68.848,151.367,-587.402,-298.828,0.000,1713320978.084
631,-938.965,-1000.000,451.172,999.512,0.000,1713320978.088
632,476.074,73.242,-210.449,242.676,0.000,1713320978.092
633,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.096
634,166.992,257.812,-865.234,-781.250,0.000,1713320978.099
635,-1000.000,-1000.000,257.324,855.469,0.000,1713320978.103
636,-153.320,-279.297,13.672,578.613,0.000,1713320978.108
637,999.512,999.512,-1000.000,-959.961,0.000,1713320978.112
638,635.254,753.906,-1000.000,-1000.000,0.000,1713320978.116
639,-989.258,-894.043,-94.238,121.582,0.000,1713320978.119
640,-302.734,-484.375,241.699,999.512,0.000,1713320978.123
641,999.512,986.816,-866.211,-330.566,0.000,1713320978.127
642,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.131
643,-315.430,-180.664,-406.250,-213.379,0.000,1713320978.135
644,-635.742,-928.711,472.168,999.512,0.000,1713320978.138
645,897.949,586.426,-439.941,208.496,0.000,1713320978.142
646,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.146
647,129.883,163.086,-663.086,-419.434,0.000,1713320978.150
648,-1000.000,-1000.000,405.273,999.512,0.000,1713320978.155
649,255.371,-64.453,-153.809,260.254,0.000,1713320978.159
650,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.163
651,275.391,375.000,-919.922,-903.320,0.000,1713320978.167
652,-1000.000,-1000.000,213.379,674.805,0.000,1713320978.170
653,-245.605,-284.180,96.191,716.309,0.000,1713320978.174
654,999.512,999.512,-1000.000,-854.980,0.000,1713320978.178
655,782.227,885.742,-1000.000,-1000.000,0.000,1713320978.182
656,-842.773,-714.355,-163.086,-5.859,0.000,1713320978.186
657,-367.676,-615.234,328.125,999.512,0.000,1713320978.189
658,999.512,922.852,-765.137,-160.156,0.000,1713320978.193
659,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.197
660,-188.965,-34.668,-493.652,-221.191,0.000,1713320978.202
661,-759.277,-1000.000,447.266,999.512,0.000,1713320978.206
662,777.832,358.398,-358.398,245.117,0.000,1713320978.210
663,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.214
664,145.020,172.363,-732.422,-523.438,0.000,1713320978.218
665,-1000.000,-1000.000,413.086,999.512,0.000,1713320978.221
666,108.398,-178.223,-32.227,361.328,0.000,1713320978.225
667,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.229
668,390.625,486.816,-993.652,-1000.000,0.000,1713320978.233
669,-1000.000,-1000.000,161.133,465.820,0.000,1713320978.237
670,-284.668,-287.109,216.797,868.164,0.000,1713320978.240
671,999.512,999.512,-963.379,-685.547,0.000,1713320978.244
672,914.551,998.535,-1000.000,-1000.000,0.000,1713320978.249
673,-670.898,-507.812,-219.727,-117.188,0.000,1713320978.253
674,-477.051,-753.418,456.543,999.512,0.000,1713320978.257
675,989.258,818.848,-638.184,-17.578,0.000,1713320978.261
676,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.264
677,-52.734,93.750,-539.062,-242.188,0.000,1713320978.268
678,-918.457,-1000.000,450.684,999.512,0.000,1713320978.272
679,555.664,126.465,-283.203,244.629,0.000,1713320978.276
680,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.280
681,155.762,184.570,-782.227,-636.719,0.000,1713320978.283
682,-1000.000,-1000.000,407.227,999.512,0.000,1713320978.287
683,-20.508,-258.789,45.410,491.211,0.000,1713320978.291
684,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.298
685,500.488,605.957,-1000.000,-1000.000,0.000,1713320978.302
686,-1000.000,-1000.000,93.750,283.691,0.000,1713320978.306
687,-292.969,-348.145,376.953,999.512,0.000,1713320978.310
688,999.512,999.512,-852.539,-464.844,0.000,1713320978.313
689,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.317
690,-487.793,-323.242,-301.270,-188.477,0.000,1713320978.321
691,-568.359,-854.492,532.227,999.512,0.000,1713320978.325
692,943.359,706.055,-487.305,114.258,0.000,1713320978.329
693,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.332
694,86.426,161.133,-568.848,-321.777,0.000,1713320978.336
695,-1000.000,-1000.000,483.398,999.512,0.000,1713320978.340
696,331.055,-9.277,-207.520,246.582,0.000,1713320978.345
697,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.349
698,169.922,268.555,-855.957,-768.066,0.000,1713320978.353
699,-1000.000,-1000.000,350.586,867.188,0.000,1713320978.356
700,-166.992,-281.250,115.723,605.469,0.000,1713320978.360
701,999.512,999.512,-1000.000,-942.871,0.000,1713320978.364
702,612.305,733.887,-1000.000,-1000.000,0.000,1713320978.368
703,-1000.000,-917.969,-16.113,111.328,0.000,1713320978.372
704,-298.828,-515.625,425.781,999.512,0.000,1713320978.375
705,999.512,972.656,-774.902,-270.508,0.000,1713320978.379
706,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.383
707,-333.496,-188.965,-362.305,-215.820,0.000,1713320978.387
708,-661.133,-965.332,600.586,999.512,0.000,1713320978.392
709,887.695,540.039,-365.234,223.633,0.000,1713320978.395
710,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.399
711,154.785,175.293,-634.766,-433.105,0.000,1713320978.403
712,-1000.000,-1000.000,511.719,999.512,0.000,1713320978.407
713,102.051,-182.617,-85.449,284.180,0.000,1713320978.411
714,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.414
715,268.555,388.184,-916.504,-907.227,0.000,1713320978.418
716,-1000.000,-1000.000,294.922,665.527,0.000,1713320978.422
717,-259.766,-279.297,221.191,756.836,0.000,1713320978.426
718,999.512,999.512,-988.281,-818.359,0.000,1713320978.430
719,790.039,904.297,-1000.000,-1000.000,0.000,1713320978.433
720,-837.402,-685.547,-103.027,-0.977,0.000,1713320978.438
721,-372.559,-622.070,522.949,999.512,0.000,1713320978.442
722,999.512,925.293,-661.133,-117.188,0.000,1713320978.446
723,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.450
724,-197.266,-41.504,-450.195,-224.121,0.000,1713320978.453
725,-813.965,-1000.000,593.262,999.512,0.000,1713320978.457
726,724.609,280.762,-247.070,244.629,0.000,1713320978.461
727,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.465
728,151.855,177.734,-706.543,-528.320,0.000,1713320978.469
729,-1000.000,-1000.000,515.137,999.512,0.000,1713320978.472
730,51.270,-216.309,45.410,391.113,0.000,1713320978.476
731,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.480
732,382.324,492.676,-999.512,-1000.000,0.000,1713320978.485
733,-1000.000,-1000.000,179.688,431.152,0.000,1713320978.488
734,-286.621,-326.172,293.945,907.227,0.000,1713320978.492
735,999.512,999.512,-923.828,-638.672,0.000,1713320978.496
736,902.832,999.512,-1000.000,-1000.000,0.000,1713320978.500
737,-689.941,-520.996,-175.293,-125.977,0.000,1713320978.504
738,-475.586,-731.934,618.652,999.512,0.000,1713320978.508
739,992.676,841.309,-537.109,18.066,0.000,1713320978.511
740,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.515
741,-46.387,97.656,-527.344,-251.953,0.000,1713320978.519
742,-1000.000,-1000.000,531.250,999.512,0.000,1713320978.523
743,441.895,48.340,-203.125,245.605,0.000,1713320978.527
744,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.532
745,159.180,190.918,-776.367,-631.348,0.000,1713320978.536
746,-1000.000,-1000.000,518.555,999.512,0.000,1713320978.539
747,-58.594,-265.625,180.176,513.184,0.000,1713320978.543
748,999.512,999.512,-1000.000,-995.117,0.000,1713320978.547
749,485.840,595.703,-1000.000,-1000.000,0.000,1713320978.551
750,-1000.000,-1000.000,86.914,264.648,0.000,1713320978.555
751,-289.551,-440.430,364.746,999.512,0.000,1713320978.558
752,999.512,999.512,-845.703,-455.078,0.000,1713320978.562
753,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.566
754,-494.141,-309.082,-299.805,-193.848,0.000,1713320978.570
755,-628.418,-914.551,620.117,999.512,0.000,1713320978.574
756,912.598,629.395,-405.762,151.855,0.000,1713320978.579
757,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.583
758,87.402,166.016,-570.312,-324.219,0.000,1713320978.586
759,-1000.000,-1000.000,555.664,999.512,0.000,1713320978.590
760,252.441,-66.406,-127.930,243.652,0.000,1713320978.594
761,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.598
762,176.270,261.719,-858.398,-791.504,0.000,1713320978.602
763,-1000.000,-1000.000,371.582,837.402,0.000,1713320978.605
764,-228.516,-277.832,185.547,629.883,0.000,1713320978.609
765,999.512,999.512,-1000.000,-933.594,0.000,1713320978.613
766,606.445,735.840,-1000.000,-1000.000,0.000,1713320978.617
767,-1000.000,-915.039,23.926,111.328,0.000,1713320978.621
768,-312.500,-531.250,498.047,999.512,0.000,1713320978.626
769,999.512,968.262,-743.652,-235.352,0.000,1713320978.629
770,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.633
771,-313.477,-150.391,-376.953,-217.773,0.000,1713320978.637
772,-809.082,-1000.000,586.426,999.512,0.000,1713320978.641
773,749.512,345.703,-354.492,229.004,0.000,1713320978.645
774,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.649
775,141.113,172.852,-627.930,-427.734,0.000,1713320978.652
776,-1000.000,-1000.000,585.938,999.512,0.000,1713320978.656
777,113.281,-153.320,-6.836,302.734,0.000,1713320978.660
778,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.664
779,253.418,372.559,-925.293,-921.875,0.000,1713320978.668
780,-1000.000,-1000.000,293.457,645.996,0.000,1713320978.672
781,-277.344,-281.250,248.047,777.344,0.000,1713320978.676
782,999.512,999.512,-978.516,-797.852,0.000,1713320978.680
783,756.348,875.977,-1000.000,-1000.000,0.000,1713320978.684
784,-886.230,-724.609,-58.105,-8.301,0.000,1713320978.688
785,-412.109,-654.297,625.488,999.512,0.000,1713320978.692
786,999.512,906.738,-579.590,-76.660,0.000,1713320978.695
787,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.699
788,-175.293,-22.949,-449.219,-228.027,0.000,1713320978.703
789,-952.637,-1000.000,625.488,999.512,0.000,1713320978.707
790,552.246,142.578,-215.332,244.629,0.000,1713320978.711
791,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.714
792,160.156,187.012,-709.961,-545.410,0.000,1713320978.719
793,-1000.000,-1000.000,551.758,999.512,0.000,1713320978.723
794,-40.527,-259.766,94.238,414.551,0.000,1713320978.727
795,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.731
796,369.629,494.141,-1000.000,-1000.000,0.000,1713320978.734
797,-1000.000,-1000.000,227.539,430.664,0.000,1713320978.738
798,-285.156,-349.609,376.953,930.176,0.000,1713320978.742
799,999.512,999.512,-904.297,-604.980,0.000,1713320978.746
800,872.070,983.398,-1000.000,-1000.000,0.000,1713320978.750
801,-735.352,-544.434,-189.941,-130.859,0.000,1713320978.754
802,-540.039,-796.387,655.762,999.512,0.000,1713320978.757
803,960.938,775.879,-473.145,47.363,0.000,1713320978.761
804,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.766
805,-64.941,84.961,-496.582,-240.234,0.000,1713320978.770
806,-994.629,-1000.000,693.359,999.512,0.000,1713320978.774
807,458.984,71.777,-94.727,242.188,0.000,1713320978.777
808,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.781
809,170.898,189.941,-761.230,-642.578,0.000,1713320978.785
810,-1000.000,-1000.000,540.527,999.512,0.000,1713320978.789
811,-167.969,-276.855,181.641,514.160,0.000,1713320978.793
812,999.512,999.512,-1000.000,-998.535,0.000,1713320978.796
813,496.094,609.863,-1000.000,-1000.000,0.000,1713320978.800
814,-1000.000,-1000.000,141.602,260.254,0.000,1713320978.804
815,-292.480,-426.758,519.043,999.512,0.000,1713320978.808
816,999.512,999.512,-774.414,-407.715,0.000,1713320978.813
817,974.609,999.512,-1000.000,-1000.000,0.000,1713320978.816
818,-549.316,-319.824,-280.273,-199.707,0.000,1713320978.820
819,-733.398,-1000.000,666.016,999.512,0.000,1713320978.824
820,825.684,475.586,-371.582,172.852,0.000,1713320978.828
821,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.832
822,67.383,158.203,-556.152,-310.059,0.000,1713320978.835
823,-1000.000,-1000.000,712.891,999.512,0.000,1713320978.839
824,301.758,-13.184,24.414,243.164,0.000,1713320978.843
825,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.847
826,178.223,246.094,-869.629,-792.480,0.000,1713320978.851
827,-1000.000,-1000.000,435.547,832.031,0.000,1713320978.855
828,-264.160,-278.809,283.203,656.250,0.000,1713320978.859
829,999.512,999.512,-1000.000,-908.691,0.000,1713320978.863
830,579.590,715.332,-1000.000,-1000.000,0.000,1713320978.867
831,-1000.000,-936.035,50.293,98.145,0.000,1713320978.871
832,-348.633,-582.520,605.469,999.512,0.000,1713320978.874
833,999.512,945.312,-675.781,-190.918,0.000,1713320978.878
834,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.882
835,-326.660,-152.832,-355.957,-221.191,0.000,1713320978.886
836,-944.824,-1000.000,684.082,999.512,0.000,1713320978.890
837,588.867,203.125,-258.789,238.281,0.000,1713320978.893
838,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.897
839,138.672,181.152,-645.996,-445.312,0.000,1713320978.901
840,-1000.000,-1000.000,625.488,999.512,0.000,1713320978.906
841,44.434,-203.125,82.031,333.984,0.000,1713320978.910
842,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.914
843,252.441,380.859,-900.391,-915.039,0.000,1713320978.918
844,-1000.000,-1000.000,408.691,646.973,0.000,1713320978.922
845,-280.762,-317.383,360.840,821.289,0.000,1713320978.925
846,999.512,999.512,-944.824,-738.281,0.000,1713320978.929
847,715.820,853.027,-1000.000,-1000.000,0.000,1713320978.933
848,-937.500,-750.977,-86.914,-24.902,0.000,1713320978.937
849,-481.445,-726.562,631.348,999.512,0.000,1713320978.941
850,988.281,841.309,-547.363,-52.734,0.000,1713320978.944
851,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.948
852,-209.961,-44.434,-427.246,-229.980,0.000,1713320978.953
853,-955.566,-1000.000,703.613,999.512,0.000,1713320978.957
854,555.176,163.574,-164.062,244.629,0.000,1713320978.961
855,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.965
856,175.781,187.500,-723.145,-557.617,0.000,1713320978.969
857,-1000.000,-1000.000,536.133,999.512,0.000,1713320978.972
858,-187.012,-277.832,123.535,432.129,0.000,1713320978.976
859,999.512,999.512,-1000.000,-1000.000,0.000,1713320978.980
